Date,Open,High,Low,Close,Adj Close
07/15/1982,126.3,126.3,126.3,126.3,126.3
07/14/1982,126.2,126.2,126.2,126.2,126.2
07/13/1982,125.6,125.6,125.6,125.6,125.6
07/12/1982,126.2,126.2,126.2,126.2,126.2
07/9/1982,124.4,124.4,124.4,124.4,124.4
07/8/1982,122.7,122.7,122.7,122.7,122.7
07/7/1982,122.8,122.8,122.8,122.8,122.8
07/6/1982,123.5,123.5,123.5,123.5,123.5
07/5/1982,124.0,124.0,124.0,124.0,124.0
07/2/1982,124.2,124.2,124.2,124.2,124.2
07/1/1982,125.3,125.3,125.3,125.3,125.3
06/30/1982,126.4,126.4,126.4,126.4,126.4
06/29/1982,125.9,125.9,125.9,125.9,125.9
06/28/1982,125.7,125.7,125.7,125.7,125.7
06/25/1982,125.3,125.3,125.3,125.3,125.3
06/24/1982,126.4,126.4,126.4,126.4,126.4
06/23/1982,126.2,126.2,126.2,126.2,126.2
06/22/1982,125.3,125.3,125.3,125.3,125.3
06/21/1982,123.7,123.7,123.7,123.7,123.7
06/18/1982,124.9,124.9,124.9,124.9,124.9
06/17/1982,125.4,125.4,125.4,125.4,125.4
06/16/1982,127.1,127.1,127.1,127.1,127.1
06/15/1982,128.1,128.1,128.1,128.1,128.1
06/14/1982,128.8,128.8,128.8,128.8,128.8
06/11/1982,130.5,130.5,130.5,130.5,130.5
06/10/1982,128.6,128.6,128.6,128.6,128.6
06/9/1982,129.0,129.0,129.0,129.0,129.0
06/8/1982,130.0,130.0,130.0,130.0,130.0
06/7/1982,130.4,130.4,130.4,130.4,130.4
06/4/1982,131.1,131.1,131.1,131.1,131.1
06/3/1982,132.4,132.4,132.4,132.4,132.4
06/2/1982,132.2,132.2,132.2,132.2,132.2
06/1/1982,132.4,132.4,132.4,132.4,132.4
05/31/1982,132.8,132.8,132.8,132.8,132.8
05/28/1982,132.8,132.8,132.8,132.8,132.8
05/27/1982,133.7,133.7,133.7,133.7,133.7
05/26/1982,134.6,134.6,134.6,134.6,134.6
05/25/1982,135.2,135.2,135.2,135.2,135.2
05/24/1982,135.8,135.8,135.8,135.8,135.8
05/21/1982,136.0,136.0,136.0,136.0,136.0
05/20/1982,135.7,135.7,135.7,135.7,135.7
05/19/1982,136.2,136.2,136.2,136.2,136.2
05/18/1982,136.9,136.9,136.9,136.9,136.9
05/17/1982,138.3,138.3,138.3,138.3,138.3
05/14/1982,139.1,139.1,139.1,139.1,139.1
05/13/1982,139.6,139.6,139.6,139.6,139.6
05/12/1982,140.7,140.7,140.7,140.7,140.7
05/11/1982,140.6,140.6,140.6,140.6,140.6
05/10/1982,140.0,140.0,140.0,140.0,140.0
05/7/1982,140.6,140.6,140.6,140.6,140.6
05/6/1982,139.5,139.5,139.5,139.5,139.5
05/5/1982,137.7,137.7,137.7,137.7,137.7
05/4/1982,137.4,137.4,137.4,137.4,137.4
05/3/1982,136.9,136.9,136.9,136.9,136.9
04/30/1982,136.7,136.7,136.7,136.7,136.7
04/29/1982,136.2,136.2,136.2,136.2,136.2
04/28/1982,136.9,136.9,136.9,136.9,136.9
04/27/1982,137.1,137.1,137.1,137.1,137.1
04/26/1982,138.0,138.0,138.0,138.0,138.0
04/23/1982,136.4,136.4,136.4,136.4,136.4
04/22/1982,135.0,135.0,135.0,135.0,135.0
04/21/1982,133.8,133.8,133.8,133.8,133.8
04/20/1982,133.6,133.6,133.6,133.6,133.6
04/19/1982,133.2,133.2,133.2,133.2,133.2
04/16/1982,132.9,132.9,132.9,132.9,132.9
04/15/1982,132.6,132.6,132.6,132.6,132.6
04/14/1982,133.0,133.0,133.0,133.0,133.0
04/13/1982,133.3,133.3,133.3,133.3,133.3
04/12/1982,133.2,133.2,133.2,133.2,133.2
04/9/1982,133.1,133.1,133.1,133.1,133.1
04/8/1982,133.1,133.1,133.1,133.1,133.1
04/7/1982,133.0,133.0,133.0,133.0,133.0
04/6/1982,132.7,132.7,132.7,132.7,132.7
04/5/1982,132.8,132.8,132.8,132.8,132.8
04/2/1982,133.5,133.5,133.5,133.5,133.5
04/1/1982,132.4,132.4,132.4,132.4,132.4
03/31/1982,130.8,130.8,130.8,130.8,130.8
03/30/1982,130.8,130.8,130.8,130.8,130.8
03/29/1982,131.0,131.0,131.0,131.0,131.0
03/26/1982,131.3,131.3,131.3,131.3,131.3
03/25/1982,132.5,132.5,132.5,132.5,132.5
03/24/1982,132.9,132.9,132.9,132.9,132.9
03/23/1982,132.8,132.8,132.8,132.8,132.8
03/22/1982,131.9,131.9,131.9,131.9,131.9
03/19/1982,130.6,130.6,130.6,130.6,130.6
03/18/1982,130.5,130.5,130.5,130.5,130.5
03/17/1982,129.1,129.1,129.1,129.1,129.1
03/16/1982,129.3,129.3,129.3,129.3,129.3
03/15/1982,130.0,130.0,130.0,130.0,130.0
03/12/1982,130.0,130.0,130.0,130.0,130.0
03/11/1982,131.1,131.1,131.1,131.1,131.1
03/10/1982,131.3,131.3,131.3,131.3,131.3
03/9/1982,130.7,130.7,130.7,130.7,130.7
03/8/1982,130.9,130.9,130.9,130.9,130.9
03/5/1982,131.9,131.9,131.9,131.9,131.9
03/4/1982,132.0,132.0,132.0,132.0,132.0
03/3/1982,133.2,133.2,133.2,133.2,133.2
03/2/1982,134.1,134.1,134.1,134.1,134.1
03/1/1982,134.3,134.3,134.3,134.3,134.3
02/26/1982,134.9,134.9,134.9,134.9,134.9
02/25/1982,135.4,135.4,135.4,135.4,135.4
02/24/1982,136.0,136.0,136.0,136.0,136.0
02/23/1982,135.2,135.2,135.2,135.2,135.2
02/22/1982,136.2,136.2,136.2,136.2,136.2
02/19/1982,136.8,136.8,136.8,136.8,136.8
02/18/1982,136.2,136.2,136.2,136.2,136.2
02/17/1982,135.5,135.5,135.5,135.5,135.5
02/16/1982,135.5,135.5,135.5,135.5,135.5
02/15/1982,135.8,135.8,135.8,135.8,135.8
02/12/1982,136.5,136.5,136.5,136.5,136.5
02/11/1982,137.6,137.6,137.6,137.6,137.6
02/10/1982,137.6,137.6,137.6,137.6,137.6
02/9/1982,136.8,136.8,136.8,136.8,136.8
02/8/1982,138.1,138.1,138.1,138.1,138.1
02/5/1982,140.3,140.3,140.3,140.3,140.3
02/4/1982,139.8,139.8,139.8,139.8,139.8
02/3/1982,139.9,139.9,139.9,139.9,139.9
02/2/1982,140.8,140.8,140.8,140.8,140.8
02/1/1982,141.3,141.3,141.3,141.3,141.3
01/29/1982,144.0,144.0,144.0,144.0,144.0
01/28/1982,142.5,142.5,142.5,142.5,142.5
01/27/1982,140.8,140.8,140.8,140.8,140.8
01/26/1982,140.0,140.0,140.0,140.0,140.0
01/25/1982,140.0,140.0,140.0,140.0,140.0
01/22/1982,140.7,140.7,140.7,140.7,140.7
01/21/1982,140.6,140.6,140.6,140.6,140.6
01/20/1982,140.0,140.0,140.0,140.0,140.0
01/19/1982,140.7,140.7,140.7,140.7,140.7
01/18/1982,140.9,140.9,140.9,140.9,140.9
01/15/1982,140.7,140.7,140.7,140.7,140.7
01/14/1982,139.7,139.7,139.7,139.7,139.7
01/13/1982,139.8,139.8,139.8,139.8,139.8
01/12/1982,140.8,140.8,140.8,140.8,140.8
01/11/1982,141.7,141.7,141.7,141.7,141.7
01/8/1982,143.9,143.9,143.9,143.9,143.9
01/7/1982,143.5,143.5,143.5,143.5,143.5
01/6/1982,144.1,144.1,144.1,144.1,144.1
01/5/1982,144.9,144.9,144.9,144.9,144.9
01/4/1982,147.2,147.2,147.2,147.2,147.2
12/31/1981,146.6,146.6,146.6,146.6,146.6
12/30/1981,146.4,146.4,146.4,146.4,146.4
12/29/1981,145.6,145.6,145.6,145.6,145.6
12/28/1981,146.0,146.0,146.0,146.0,146.0
12/24/1981,146.1,146.1,146.1,146.1,146.1
12/23/1981,145.8,145.8,145.8,145.8,145.8
12/22/1981,145.9,145.9,145.9,145.9,145.9
12/21/1981,146.0,146.0,146.0,146.0,146.0
12/18/1981,146.5,146.5,146.5,146.5,146.5
12/17/1981,146.3,146.3,146.3,146.3,146.3
12/16/1981,145.9,145.9,145.9,145.9,145.9
12/15/1981,145.9,145.9,145.9,145.9,145.9
12/14/1981,145.3,145.3,145.3,145.3,145.3
12/11/1981,148.1,148.1,148.1,148.1,148.1
12/10/1981,149.0,149.0,149.0,149.0,149.0
12/9/1981,148.8,148.8,148.8,148.8,148.8
12/8/1981,149.3,149.3,149.3,149.3,149.3
12/7/1981,150.3,150.3,150.3,150.3,150.3
12/4/1981,150.7,150.7,150.7,150.7,150.7
12/3/1981,148.9,148.9,148.9,148.9,148.9
12/2/1981,148.3,148.3,148.3,148.3,148.3
12/1/1981,149.6,149.6,149.6,149.6,149.6
11/30/1981,150.3,150.3,150.3,150.3,150.3
11/27/1981,148.7,148.7,148.7,148.7,148.7
11/26/1981,148.1,148.1,148.1,148.1,148.1
11/25/1981,147.7,147.7,147.7,147.7,147.7
11/24/1981,146.3,146.3,146.3,146.3,146.3
11/23/1981,145.1,145.1,145.1,145.1,145.1
11/20/1981,145.2,145.2,145.2,145.2,145.2
11/19/1981,144.3,144.3,144.3,144.3,144.3
11/18/1981,143.1,143.1,143.1,143.1,143.1
11/17/1981,143.5,143.5,143.5,143.5,143.5
11/16/1981,143.1,143.1,143.1,143.1,143.1
11/13/1981,144.0,144.0,144.0,144.0,144.0
11/12/1981,144.4,144.4,144.4,144.4,144.4
11/11/1981,143.6,143.6,143.6,143.6,143.6
11/10/1981,143.8,143.8,143.8,143.8,143.8
11/9/1981,144.7,144.7,144.7,144.7,144.7
11/6/1981,143.5,143.5,143.5,143.5,143.5
11/5/1981,144.5,144.5,144.5,144.5,144.5
11/4/1981,144.8,144.8,144.8,144.8,144.8
11/3/1981,144.4,144.4,144.4,144.4,144.4
11/2/1981,143.7,143.7,143.7,143.7,143.7
10/30/1981,140.3,140.3,140.3,140.3,140.3
10/29/1981,137.6,137.6,137.6,137.6,137.6
10/28/1981,137.7,137.7,137.7,137.7,137.7
10/27/1981,136.9,136.9,136.9,136.9,136.9
10/26/1981,136.2,136.2,136.2,136.2,136.2
10/23/1981,137.4,137.4,137.4,137.4,137.4
10/22/1981,137.9,137.9,137.9,137.9,137.9
10/21/1981,138.7,138.7,138.7,138.7,138.7
10/20/1981,138.8,138.8,138.8,138.8,138.8
10/19/1981,137.5,137.5,137.5,137.5,137.5
10/16/1981,138.7,138.7,138.7,138.7,138.7
10/15/1981,140.3,140.3,140.3,140.3,140.3
10/14/1981,140.2,140.2,140.2,140.2,140.2
10/13/1981,142.6,142.6,142.6,142.6,142.6
10/12/1981,144.1,144.1,144.1,144.1,144.1
10/9/1981,143.7,143.7,143.7,143.7,143.7
10/8/1981,142.8,142.8,142.8,142.8,142.8
10/7/1981,142.1,142.1,142.1,142.1,142.1
10/6/1981,140.4,140.4,140.4,140.4,140.4
10/5/1981,140.4,140.4,140.4,140.4,140.4
10/2/1981,138.6,138.6,138.6,138.6,138.6
10/1/1981,136.7,136.7,136.7,136.7,136.7
09/30/1981,136.5,136.5,136.5,136.5,136.5
09/29/1981,136.6,136.6,136.6,136.6,136.6
09/28/1981,133.8,133.8,133.8,133.8,133.8
09/25/1981,135.6,135.6,135.6,135.6,135.6
09/24/1981,137.4,137.4,137.4,137.4,137.4
09/23/1981,139.6,139.6,139.6,139.6,139.6
09/22/1981,141.2,141.2,141.2,141.2,141.2
09/21/1981,141.9,141.9,141.9,141.9,141.9
09/18/1981,141.2,141.2,141.2,141.2,141.2
09/17/1981,142.5,142.5,142.5,142.5,142.5
09/16/1981,142.9,142.9,142.9,142.9,142.9
09/15/1981,143.2,143.2,143.2,143.2,143.2
09/14/1981,143.4,143.4,143.4,143.4,143.4
09/11/1981,144.2,144.2,144.2,144.2,144.2
09/10/1981,143.2,143.2,143.2,143.2,143.2
09/9/1981,142.0,142.0,142.0,142.0,142.0
09/8/1981,142.3,142.3,142.3,142.3,142.3
09/7/1981,144.2,144.2,144.2,144.2,144.2
09/4/1981,144.9,144.9,144.9,144.9,144.9
09/3/1981,146.0,146.0,146.0,146.0,146.0
09/2/1981,147.5,147.5,147.5,147.5,147.5
09/1/1981,147.4,147.4,147.4,147.4,147.4
08/31/1981,148.1,148.1,148.1,148.1,148.1
08/28/1981,148.3,148.3,148.3,148.3,148.3
08/27/1981,147.9,147.9,147.9,147.9,147.9
08/26/1981,148.7,148.7,148.7,148.7,148.7
08/25/1981,149.1,149.1,149.1,149.1,149.1
08/24/1981,151.1,151.1,151.1,151.1,151.1
08/21/1981,153.4,153.4,153.4,153.4,153.4
08/20/1981,154.2,154.2,154.2,154.2,154.2
08/19/1981,153.9,153.9,153.9,153.9,153.9
08/18/1981,153.9,153.9,153.9,153.9,153.9
08/17/1981,153.5,153.5,153.5,153.5,153.5
08/14/1981,154.4,154.4,154.4,154.4,154.4
08/13/1981,155.2,155.2,155.2,155.2,155.2
08/12/1981,154.5,154.5,154.5,154.5,154.5
08/11/1981,153.6,153.6,153.6,153.6,153.6
08/10/1981,152.3,152.3,152.3,152.3,152.3
08/7/1981,152.6,152.6,152.6,152.6,152.6
08/6/1981,152.4,152.4,152.4,152.4,152.4
08/5/1981,151.8,151.8,151.8,151.8,151.8
08/4/1981,150.2,150.2,150.2,150.2,150.2
08/3/1981,150.2,150.2,150.2,150.2,150.2
07/31/1981,151.5,151.5,151.5,151.5,151.5
07/30/1981,150.5,150.5,150.5,150.5,150.5
07/29/1981,150.4,150.4,150.4,150.4,150.4
07/28/1981,150.4,150.4,150.4,150.4,150.4
07/27/1981,151.9,151.9,151.9,151.9,151.9
07/24/1981,149.9,149.9,149.9,149.9,149.9
07/23/1981,149.5,149.5,149.5,149.5,149.5
07/22/1981,149.0,149.0,149.0,149.0,149.0
07/21/1981,150.0,150.0,150.0,150.0,150.0
07/20/1981,151.0,151.0,151.0,151.0,151.0
07/17/1981,153.0,153.0,153.0,153.0,153.0
07/16/1981,152.9,152.9,152.9,152.9,152.9
07/15/1981,152.5,152.5,152.5,152.5,152.5
07/14/1981,151.8,151.8,151.8,151.8,151.8
07/13/1981,152.9,152.9,152.9,152.9,152.9
07/10/1981,152.1,152.1,152.1,152.1,152.1
07/9/1981,151.0,151.0,151.0,151.0,151.0
07/8/1981,150.6,150.6,150.6,150.6,150.6
07/7/1981,150.9,150.9,150.9,150.9,150.9
07/6/1981,150.7,150.7,150.7,150.7,150.7
07/3/1981,152.4,152.4,152.4,152.4,152.4
07/2/1981,152.3,152.3,152.3,152.3,152.3
07/1/1981,153.3,153.3,153.3,153.3,153.3
06/30/1981,154.6,154.6,154.6,154.6,154.6
06/29/1981,155.1,155.1,155.1,155.1,155.1
06/26/1981,154.8,154.8,154.8,154.8,154.8
06/25/1981,155.5,155.5,155.5,155.5,155.5
06/24/1981,156.1,156.1,156.1,156.1,156.1
06/23/1981,156.4,156.4,156.4,156.4,156.4
06/22/1981,155.3,155.3,155.3,155.3,155.3
06/19/1981,155.2,155.2,155.2,155.2,155.2
06/18/1981,155.8,155.8,155.8,155.8,155.8
06/17/1981,157.6,157.6,157.6,157.6,157.6
06/16/1981,156.9,156.9,156.9,156.9,156.9
06/15/1981,157.1,157.1,157.1,157.1,157.1
06/12/1981,155.2,155.2,155.2,155.2,155.2
06/11/1981,155.0,155.0,155.0,155.0,155.0
06/10/1981,153.9,153.9,153.9,153.9,153.9
06/9/1981,152.1,152.1,152.1,152.1,152.1
06/8/1981,152.3,152.3,152.3,152.3,152.3
06/5/1981,152.8,152.8,152.8,152.8,152.8
06/4/1981,153.0,153.0,153.0,153.0,153.0
06/3/1981,154.0,154.0,154.0,154.0,154.0
06/2/1981,154.0,154.0,154.0,154.0,154.0
06/1/1981,156.0,156.0,156.0,156.0,156.0
05/29/1981,155.3,155.3,155.3,155.3,155.3
05/28/1981,155.6,155.6,155.6,155.6,155.6
05/27/1981,155.9,155.9,155.9,155.9,155.9
05/26/1981,155.7,155.7,155.7,155.7,155.7
05/25/1981,155.0,155.0,155.0,155.0,155.0
05/22/1981,154.9,154.9,154.9,154.9,154.9
05/21/1981,155.5,155.5,155.5,155.5,155.5
05/20/1981,154.9,154.9,154.9,154.9,154.9
05/19/1981,155.3,155.3,155.3,155.3,155.3
05/18/1981,156.2,156.2,156.2,156.2,156.2
05/15/1981,156.0,156.0,156.0,156.0,156.0
05/14/1981,155.0,155.0,155.0,155.0,155.0
05/13/1981,155.0,155.0,155.0,155.0,155.0
05/12/1981,155.6,155.6,155.6,155.6,155.6
05/11/1981,155.6,155.6,155.6,155.6,155.6
05/8/1981,156.4,156.4,156.4,156.4,156.4
05/7/1981,156.0,156.0,156.0,156.0,156.0
05/6/1981,155.8,155.8,155.8,155.8,155.8
05/5/1981,155.6,155.6,155.6,155.6,155.6
05/4/1981,156.7,156.7,156.7,156.7,156.7
05/1/1981,158.9,158.9,158.9,158.9,158.9
04/30/1981,158.8,158.8,158.8,158.8,158.8
04/29/1981,158.6,158.6,158.6,158.6,158.6
04/28/1981,160.1,160.1,160.1,160.1,160.1
04/27/1981,161.2,161.2,161.2,161.2,161.2
04/24/1981,160.6,160.6,160.6,160.6,160.6
04/23/1981,159.7,159.7,159.7,159.7,159.7
04/22/1981,159.2,159.2,159.2,159.2,159.2
04/21/1981,158.4,158.4,158.4,158.4,158.4
04/20/1981,158.7,158.7,158.7,158.7,158.7
04/17/1981,157.6,157.6,157.6,157.6,157.6
04/16/1981,157.6,157.6,157.6,157.6,157.6
04/15/1981,157.6,157.6,157.6,157.6,157.6
04/14/1981,157.0,157.0,157.0,157.0,157.0
04/13/1981,157.3,157.3,157.3,157.3,157.3
04/10/1981,159.1,159.1,159.1,159.1,159.1
04/9/1981,159.3,159.3,159.3,159.3,159.3
04/8/1981,158.8,158.8,158.8,158.8,158.8
04/7/1981,157.4,157.4,157.4,157.4,157.4
04/6/1981,157.8,157.8,157.8,157.8,157.8
04/3/1981,159.2,159.2,159.2,159.2,159.2
04/2/1981,160.4,160.4,160.4,160.4,160.4
04/1/1981,160.2,160.2,160.2,160.2,160.2
03/31/1981,159.2,159.2,159.2,159.2,159.2
03/30/1981,157.7,157.7,157.7,157.7,157.7
03/27/1981,158.3,158.3,158.3,158.3,158.3
03/26/1981,160.0,160.0,160.0,160.0,160.0
03/25/1981,160.5,160.5,160.5,160.5,160.5
03/24/1981,159.0,159.0,159.0,159.0,159.0
03/23/1981,159.2,159.2,159.2,159.2,159.2
03/20/1981,158.1,158.1,158.1,158.1,158.1
03/19/1981,158.1,158.1,158.1,158.1,158.1
03/18/1981,158.2,158.2,158.2,158.2,158.2
03/17/1981,157.1,157.1,157.1,157.1,157.1
03/16/1981,156.9,156.9,156.9,156.9,156.9
03/13/1981,154.9,154.9,154.9,154.9,154.9
03/12/1981,155.2,155.2,155.2,155.2,155.2
03/11/1981,152.7,152.7,152.7,152.7,152.7
03/10/1981,153.4,153.4,153.4,153.4,153.4
03/9/1981,153.3,153.3,153.3,153.3,153.3
03/6/1981,152.3,152.3,152.3,152.3,152.3
03/5/1981,152.9,152.9,152.9,152.9,152.9
03/4/1981,153.9,153.9,153.9,153.9,153.9
03/3/1981,152.4,152.4,152.4,152.4,152.4
03/2/1981,154.3,154.3,154.3,154.3,154.3
02/27/1981,154.2,154.2,154.2,154.2,154.2
02/26/1981,153.6,153.6,153.6,153.6,153.6
02/25/1981,153.0,153.0,153.0,153.0,153.0
02/24/1981,151.8,151.8,151.8,151.8,151.8
02/23/1981,151.9,151.9,151.9,151.9,151.9
02/20/1981,151.7,151.7,151.7,151.7,151.7
02/19/1981,151.3,151.3,151.3,151.3,151.3
02/18/1981,152.3,152.3,152.3,152.3,152.3
02/17/1981,150.7,150.7,150.7,150.7,150.7
02/16/1981,149.8,149.8,149.8,149.8,149.8
02/13/1981,151.6,151.6,151.6,151.6,151.6
02/12/1981,152.5,152.5,152.5,152.5,152.5
02/11/1981,153.4,153.4,153.4,153.4,153.4
02/10/1981,154.4,154.4,154.4,154.4,154.4
02/9/1981,154.2,154.2,154.2,154.2,154.2
02/6/1981,154.9,154.9,154.9,154.9,154.9
02/5/1981,154.7,154.7,154.7,154.7,154.7
02/4/1981,153.9,153.9,153.9,153.9,153.9
02/3/1981,153.0,153.0,153.0,153.0,153.0
02/2/1981,153.0,153.0,153.0,153.0,153.0
01/30/1981,154.2,154.2,154.2,154.2,154.2
01/29/1981,154.7,154.7,154.7,154.7,154.7
01/28/1981,155.1,155.1,155.1,155.1,155.1
01/27/1981,155.9,155.9,155.9,155.9,155.9
01/26/1981,154.9,154.9,154.9,154.9,154.9
01/23/1981,155.5,155.5,155.5,155.5,155.5
01/22/1981,156.2,156.2,156.2,156.2,156.2
01/21/1981,157.6,157.6,157.6,157.6,157.6
01/20/1981,157.3,157.3,157.3,157.3,157.3
01/19/1981,158.9,158.9,158.9,158.9,158.9
01/16/1981,158.8,158.8,158.8,158.8,158.8
01/15/1981,158.2,158.2,158.2,158.2,158.2
01/14/1981,157.4,157.4,157.4,157.4,157.4
01/13/1981,157.2,157.2,157.2,157.2,157.2
01/12/1981,158.2,158.2,158.2,158.2,158.2
01/9/1981,158.6,158.6,158.6,158.6,158.6
01/8/1981,158.7,158.7,158.7,158.7,158.7
01/7/1981,160.6,160.6,160.6,160.6,160.6
01/6/1981,162.8,162.8,162.8,162.8,162.8
01/5/1981,161.7,161.7,161.7,161.7,161.7
01/2/1981,159.8,159.8,159.8,159.8,159.8
12/31/1980,159.2,159.2,159.2,159.2,159.2
12/30/1980,159.3,159.3,159.3,159.3,159.3
12/29/1980,158.5,158.5,158.5,158.5,158.5
12/26/1980,159.3,159.3,159.3,159.3,159.3
12/24/1980,158.8,158.8,158.8,158.8,158.8
12/23/1980,158.0,158.0,158.0,158.0,158.0
12/22/1980,157.8,157.8,157.8,157.8,157.8
12/19/1980,155.9,155.9,155.9,155.9,155.9
12/18/1980,155.3,155.3,155.3,155.3,155.3
12/17/1980,154.8,154.8,154.8,154.8,154.8
12/16/1980,153.4,153.4,153.4,153.4,153.4
12/15/1980,153.5,153.5,153.5,153.5,153.5
12/12/1980,152.1,152.1,152.1,152.1,152.1
12/11/1980,150.6,150.6,150.6,150.6,150.6
12/10/1980,152.8,152.8,152.8,152.8,152.8
12/9/1980,154.6,154.6,154.6,154.6,154.6
12/8/1980,155.7,155.7,155.7,155.7,155.7
12/5/1980,157.5,157.5,157.5,157.5,157.5
12/4/1980,159.9,159.9,159.9,159.9,159.9
12/3/1980,159.7,159.7,159.7,159.7,159.7
12/2/1980,160.2,160.2,160.2,160.2,160.2
12/1/1980,160.6,160.6,160.6,160.6,160.6
11/28/1980,163.2,163.2,163.2,163.2,163.2
11/27/1980,163.1,163.1,163.1,163.1,163.1
11/26/1980,163.3,163.3,163.3,163.3,163.3
11/25/1980,162.5,162.5,162.5,162.5,162.5
11/24/1980,162.6,162.6,162.6,162.6,162.6
11/21/1980,163.9,163.9,163.9,163.9,163.9
11/20/1980,164.8,164.8,164.8,164.8,164.8
11/19/1980,163.9,163.9,163.9,163.9,163.9
11/18/1980,163.7,163.7,163.7,163.7,163.7
11/17/1980,162.3,162.3,162.3,162.3,162.3
11/14/1980,162.2,162.2,162.2,162.2,162.2
11/13/1980,162.3,162.3,162.3,162.3,162.3
11/12/1980,160.1,160.1,160.1,160.1,160.1
11/11/1980,158.5,158.5,158.5,158.5,158.5
11/10/1980,156.2,156.2,156.2,156.2,156.2
11/7/1980,156.1,156.1,156.1,156.1,156.1
11/6/1980,157.5,157.5,157.5,157.5,157.5
11/5/1980,159.8,159.8,159.8,159.8,159.8
11/4/1980,158.5,158.5,158.5,158.5,158.5
11/3/1980,158.3,158.3,158.3,158.3,158.3
10/31/1980,157.1,157.1,157.1,157.1,157.1
10/30/1980,156.8,156.8,156.8,156.8,156.8
10/29/1980,157.5,157.5,157.5,157.5,157.5
10/28/1980,156.9,156.9,156.9,156.9,156.9
10/27/1980,156.7,156.7,156.7,156.7,156.7
10/24/1980,158.2,158.2,158.2,158.2,158.2
10/23/1980,158.3,158.3,158.3,158.3,158.3
10/22/1980,160.0,160.0,160.0,160.0,160.0
10/21/1980,160.0,160.0,160.0,160.0,160.0
10/20/1980,160.7,160.7,160.7,160.7,160.7
10/17/1980,159.8,159.8,159.8,159.8,159.8
10/16/1980,160.2,160.2,160.2,160.2,160.2
10/15/1980,161.0,161.0,161.0,161.0,161.0
10/14/1980,159.7,159.7,159.7,159.7,159.7
10/13/1980,159.2,159.2,159.2,159.2,159.2
10/10/1980,157.5,157.5,157.5,157.5,157.5
10/9/1980,157.8,157.8,157.8,157.8,157.8
10/8/1980,158.1,158.1,158.1,158.1,158.1
10/7/1980,158.0,158.0,158.0,158.0,158.0
10/6/1980,159.0,159.0,159.0,159.0,159.0
10/3/1980,157.0,157.0,157.0,157.0,157.0
10/2/1980,156.0,156.0,156.0,156.0,156.0
10/1/1980,155.2,155.2,155.2,155.2,155.2
09/30/1980,153.1,153.1,153.1,153.1,153.1
09/29/1980,151.4,151.4,151.4,151.4,151.4
09/26/1980,153.7,153.7,153.7,153.7,153.7
09/25/1980,155.3,155.3,155.3,155.3,155.3
09/24/1980,156.1,156.1,156.1,156.1,156.1
09/23/1980,155.8,155.8,155.8,155.8,155.8
09/22/1980,156.7,156.7,156.7,156.7,156.7
09/19/1980,155.6,155.6,155.6,155.6,155.6
09/18/1980,155.1,155.1,155.1,155.1,155.1
09/17/1980,155.5,155.5,155.5,155.5,155.5
09/16/1980,153.7,153.7,153.7,153.7,153.7
09/15/1980,153.4,153.4,153.4,153.4,153.4
09/12/1980,153.5,153.5,153.5,153.5,153.5
09/11/1980,152.9,152.9,152.9,152.9,152.9
09/10/1980,152.2,152.2,152.2,152.2,152.2
09/9/1980,151.7,151.7,151.7,151.7,151.7
09/8/1980,151.0,151.0,151.0,151.0,151.0
09/5/1980,152.0,152.0,152.0,152.0,152.0
09/4/1980,152.5,152.5,152.5,152.5,152.5
09/3/1980,152.6,152.6,152.6,152.6,152.6
09/2/1980,150.8,150.8,150.8,150.8,150.8
09/1/1980,149.0,149.0,149.0,149.0,149.0
08/29/1980,149.1,149.1,149.1,149.1,149.1
08/28/1980,148.8,148.8,148.8,148.8,148.8
08/27/1980,150.0,150.0,150.0,150.0,150.0
08/26/1980,150.9,150.9,150.9,150.9,150.9
08/25/1980,150.8,150.8,150.8,150.8,150.8
08/22/1980,151.3,151.3,151.3,151.3,151.3
08/21/1980,150.9,150.9,150.9,150.9,150.9
08/20/1980,149.5,149.5,149.5,149.5,149.5
08/19/1980,148.4,148.4,148.4,148.4,148.4
08/18/1980,148.8,148.8,148.8,148.8,148.8
08/15/1980,150.7,150.7,150.7,150.7,150.7
08/14/1980,150.1,150.1,150.1,150.1,150.1
08/13/1980,148.7,148.7,148.7,148.7,148.7
08/12/1980,148.9,148.9,148.9,148.9,148.9
08/11/1980,149.2,149.2,149.2,149.2,149.2
08/8/1980,148.0,148.0,148.0,148.0,148.0
08/7/1980,147.6,147.6,147.6,147.6,147.6
08/6/1980,146.3,146.3,146.3,146.3,146.3
08/5/1980,145.9,145.9,145.9,145.9,145.9
08/4/1980,145.9,145.9,145.9,145.9,145.9
08/1/1980,146.0,146.0,146.0,146.0,146.0
07/31/1980,146.6,146.6,146.6,146.6,146.6
07/30/1980,147.6,147.6,147.6,147.6,147.6
07/29/1980,147.8,147.8,147.8,147.8,147.8
07/28/1980,147.3,147.3,147.3,147.3,147.3
07/25/1980,148.1,148.1,148.1,148.1,148.1
07/24/1980,148.0,148.0,148.0,148.0,148.0
07/23/1980,148.0,148.0,148.0,148.0,148.0
07/22/1980,148.4,148.4,148.4,148.4,148.4
07/21/1980,148.6,148.6,148.6,148.6,148.6
07/18/1980,148.3,148.3,148.3,148.3,148.3
07/17/1980,148.0,148.0,148.0,148.0,148.0
